province_code,province,area_type,year,period,value,date,metric
1100,Aceh,Tidak ada,2023,Agustus,40295.0,2023-08-01,export_nonmigas
1100,Aceh,Tidak ada,2023,September,31777.5,2023-09-01,export_nonmigas
1100,Aceh,Tidak ada,2023,Oktober,33518.6,2023-10-01,export_nonmigas
1100,Aceh,Tidak ada,2023,November,32350.2,2023-11-01,export_nonmigas
1100,Aceh,Tidak ada,2023,Desember,36139.1,2023-12-01,export_nonmigas
1100,Aceh,Tidak ada,2023,Tahunan,554714.1,2023-12-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2022,Januari,930635.0,2022-01-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2022,Februari,835093.7,2022-02-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2022,Maret,1115920.6,2022-03-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2022,April,1253732.5,2022-04-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2022,Mei,748272.8,2022-05-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2022,Juni,1242296.7,2022-06-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2022,Juli,1225734.9,2022-07-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2022,Agustus,1338959.9,2022-08-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2022,September,1132822.4,2022-09-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2022,Oktober,1054180.3,2022-10-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2022,November,1011967.8,2022-11-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2022,Desember,826264.2,2022-12-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2022,Tahunan,12715880.8,2022-12-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2023,Januari,803175.8,2023-01-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2023,Februari,910294.0,2023-02-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2023,Maret,896804.4,2023-03-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2023,April,684268.0,2023-04-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2023,Mei,820401.4,2023-05-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2023,Juni,891482.0,2023-06-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2023,Juli,894221.3,2023-07-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2023,Agustus,904065.2,2023-08-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2023,September,863236.5,2023-09-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2023,Oktober,940604.7,2023-10-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2023,November,863775.0,2023-11-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2023,Desember,749663.3,2023-12-01,export_nonmigas
1200,Sumatera Utara,Tidak ada,2023,Tahunan,10221991.5,2023-12-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2022,Januari,219102.1,2022-01-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2022,Februari,251131.1,2022-02-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2022,Maret,249591.2,2022-03-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2022,April,323326.6,2022-04-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2022,Mei,60420.8,2022-05-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2022,Juni,281456.4,2022-06-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2022,Juli,305688.7,2022-07-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2022,Agustus,331342.8,2022-08-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2022,September,196195.3,2022-09-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2022,Oktober,274333.8,2022-10-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2022,November,181340.9,2022-11-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2022,Desember,194490.1,2022-12-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2022,Tahunan,2868420.0,2022-12-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2023,Januari,165471.4,2023-01-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2023,Februari,222442.0,2023-02-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2023,Maret,189547.2,2023-03-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2023,April,157792.2,2023-04-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2023,Mei,157049.7,2023-05-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2023,Juni,248809.7,2023-06-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2023,Juli,226447.6,2023-07-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2023,Agustus,223205.4,2023-08-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2023,September,185951.8,2023-09-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2023,Oktober,193523.8,2023-10-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2023,November,233051.1,2023-11-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2023,Desember,163350.0,2023-12-01,export_nonmigas
1300,Sumatera Barat,Tidak ada,2023,Tahunan,2366642.1,2023-12-01,export_nonmigas
1400,Riau,Tidak ada,2022,Januari,1636818.0,2022-01-01,export_nonmigas
1400,Riau,Tidak ada,2022,Februari,1494849.2,2022-02-01,export_nonmigas
1400,Riau,Tidak ada,2022,Maret,1803428.4,2022-03-01,export_nonmigas
1400,Riau,Tidak ada,2022,April,1908088.5,2022-04-01,export_nonmigas
1400,Riau,Tidak ada,2022,Mei,827166.5,2022-05-01,export_nonmigas
1400,Riau,Tidak ada,2022,Juni,1884740.8,2022-06-01,export_nonmigas
1400,Riau,Tidak ada,2022,Juli,2038899.4,2022-07-01,export_nonmigas
1400,Riau,Tidak ada,2022,Agustus,2349531.8,2022-08-01,export_nonmigas
1400,Riau,Tidak ada,2022,September,1754378.1,2022-09-01,export_nonmigas
1400,Riau,Tidak ada,2022,Oktober,1923757.5,2022-10-01,export_nonmigas
1400,Riau,Tidak ada,2022,November,1708015.8,2022-11-01,export_nonmigas
1400,Riau,Tidak ada,2022,Desember,1737756.0,2022-12-01,export_nonmigas
1400,Riau,Tidak ada,2022,Tahunan,21067430.0,2022-12-01,export_nonmigas
1400,Riau,Tidak ada,2023,Januari,1571509.5,2023-01-01,export_nonmigas
1400,Riau,Tidak ada,2023,Februari,1475220.0,2023-02-01,export_nonmigas
1400,Riau,Tidak ada,2023,Maret,1319557.4,2023-03-01,export_nonmigas
1400,Riau,Tidak ada,2023,April,1172919.7,2023-04-01,export_nonmigas
1400,Riau,Tidak ada,2023,Mei,1278856.7,2023-05-01,export_nonmigas
1400,Riau,Tidak ada,2023,Juni,1544184.6,2023-06-01,export_nonmigas
1400,Riau,Tidak ada,2023,Juli,1551596.3,2023-07-01,export_nonmigas
1400,Riau,Tidak ada,2023,Agustus,1567018.1,2023-08-01,export_nonmigas
1400,Riau,Tidak ada,2023,September,1445870.9,2023-09-01,export_nonmigas
1400,Riau,Tidak ada,2023,Oktober,1419856.8,2023-10-01,export_nonmigas
1400,Riau,Tidak ada,2023,November,1550052.0,2023-11-01,export_nonmigas
1400,Riau,Tidak ada,2023,Desember,1301558.6,2023-12-01,export_nonmigas
1400,Riau,Tidak ada,2023,Tahunan,17198200.5,2023-12-01,export_nonmigas
1500,Jambi,Tidak ada,2022,Januari,83522.9,2022-01-01,export_nonmigas
1500,Jambi,Tidak ada,2022,Februari,80404.0,2022-02-01,export_nonmigas
1500,Jambi,Tidak ada,2022,Maret,149458.9,2022-03-01,export_nonmigas
1500,Jambi,Tidak ada,2022,April,133480.6,2022-04-01,export_nonmigas
1500,Jambi,Tidak ada,2022,Mei,113861.0,2022-05-01,export_nonmigas
1500,Jambi,Tidak ada,2022,Juni,141726.4,2022-06-01,export_nonmigas
1500,Jambi,Tidak ada,2022,Juli,135034.0,2022-07-01,export_nonmigas
1500,Jambi,Tidak ada,2022,Agustus,148227.1,2022-08-01,export_nonmigas
1500,Jambi,Tidak ada,2022,September,143827.5,2022-09-01,export_nonmigas
1500,Jambi,Tidak ada,2022,Oktober,149587.7,2022-10-01,export_nonmigas
1500,Jambi,Tidak ada,2022,November,136939.9,2022-11-01,export_nonmigas
1500,Jambi,Tidak ada,2022,Desember,135271.0,2022-12-01,export_nonmigas
1500,Jambi,Tidak ada,2022,Tahunan,1551341.0,2022-12-01,export_nonmigas
1500,Jambi,Tidak ada,2023,Januari,114076.2,2023-01-01,export_nonmigas
1500,Jambi,Tidak ada,2023,Februari,120577.3,2023-02-01,export_nonmigas
1500,Jambi,Tidak ada,2023,Maret,117266.4,2023-03-01,export_nonmigas
1500,Jambi,Tidak ada,2023,April,78841.7,2023-04-01,export_nonmigas
1500,Jambi,Tidak ada,2023,Mei,122516.5,2023-05-01,export_nonmigas
1500,Jambi,Tidak ada,2023,Juni,87410.0,2023-06-01,export_nonmigas
1500,Jambi,Tidak ada,2023,Juli,123639.4,2023-07-01,export_nonmigas
1500,Jambi,Tidak ada,2023,Agustus,102148.9,2023-08-01,export_nonmigas
1500,Jambi,Tidak ada,2023,September,89657.0,2023-09-01,export_nonmigas
1500,Jambi,Tidak ada,2023,Oktober,89427.5,2023-10-01,export_nonmigas
1500,Jambi,Tidak ada,2023,November,97971.8,2023-11-01,export_nonmigas
1500,Jambi,Tidak ada,2023,Desember,98180.1,2023-12-01,export_nonmigas
1500,Jambi,Tidak ada,2023,Tahunan,1241712.7,2023-12-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2022,Januari,345180.6,2022-01-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2022,Februari,419620.7,2022-02-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2022,Maret,627276.7,2022-03-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2022,April,643419.7,2022-04-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2022,Mei,589043.5,2022-05-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2022,Juni,515892.3,2022-06-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2022,Juli,813726.9,2022-07-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2022,Agustus,708494.8,2022-08-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2022,September,656095.1,2022-09-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2022,Oktober,633914.2,2022-10-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2022,November,593821.7,2022-11-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2022,Desember,600843.3,2022-12-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2022,Tahunan,7147329.6,2022-12-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2023,Januari,550103.9,2023-01-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2023,Februari,520228.1,2023-02-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2023,Maret,607954.5,2023-03-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2023,April,526542.4,2023-04-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2023,Mei,536716.2,2023-05-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2023,Juni,503946.6,2023-06-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2023,Juli,506535.6,2023-07-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2023,Agustus,450174.9,2023-08-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2023,September,419268.5,2023-09-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2023,Oktober,483129.7,2023-10-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2023,November,443051.6,2023-11-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2023,Desember,574137.6,2023-12-01,export_nonmigas
1600,Sumatera Selatan,Tidak ada,2023,Tahunan,6121789.7,2023-12-01,export_nonmigas
1700,Bengkulu,Tidak ada,2022,Januari,4422.7,2022-01-01,export_nonmigas
1700,Bengkulu,Tidak ada,2022,Februari,20385.3,2022-02-01,export_nonmigas
1700,Bengkulu,Tidak ada,2022,Maret,24348.0,2022-03-01,export_nonmigas
1700,Bengkulu,Tidak ada,2022,April,42178.8,2022-04-01,export_nonmigas
1700,Bengkulu,Tidak ada,2022,Mei,31031.9,2022-05-01,export_nonmigas
1700,Bengkulu,Tidak ada,2022,Juni,33458.8,2022-06-01,export_nonmigas
1700,Bengkulu,Tidak ada,2022,Juli,22380.8,2022-07-01,export_nonmigas
1700,Bengkulu,Tidak ada,2022,Agustus,20385.8,2022-08-01,export_nonmigas
1700,Bengkulu,Tidak ada,2022,September,33908.4,2022-09-01,export_nonmigas
1700,Bengkulu,Tidak ada,2022,Oktober,35058.2,2022-10-01,export_nonmigas
1700,Bengkulu,Tidak ada,2022,November,25942.4,2022-11-01,export_nonmigas
1700,Bengkulu,Tidak ada,2022,Desember,17697.8,2022-12-01,export_nonmigas
1700,Bengkulu,Tidak ada,2022,Tahunan,311198.9,2022-12-01,export_nonmigas
1700,Bengkulu,Tidak ada,2023,Januari,6755.2,2023-01-01,export_nonmigas
1700,Bengkulu,Tidak ada,2023,Februari,21927.3,2023-02-01,export_nonmigas
1700,Bengkulu,Tidak ada,2023,Maret,25259.3,2023-03-01,export_nonmigas
1700,Bengkulu,Tidak ada,2023,April,32601.6,2023-04-01,export_nonmigas
1700,Bengkulu,Tidak ada,2023,Mei,34885.6,2023-05-01,export_nonmigas
1700,Bengkulu,Tidak ada,2023,Juni,22824.4,2023-06-01,export_nonmigas
1700,Bengkulu,Tidak ada,2023,Juli,12549.5,2023-07-01,export_nonmigas
1700,Bengkulu,Tidak ada,2023,Agustus,15133.5,2023-08-01,export_nonmigas
1700,Bengkulu,Tidak ada,2023,September,10582.1,2023-09-01,export_nonmigas
1700,Bengkulu,Tidak ada,2023,Oktober,25381.5,2023-10-01,export_nonmigas
1700,Bengkulu,Tidak ada,2023,November,11510.8,2023-11-01,export_nonmigas
1700,Bengkulu,Tidak ada,2023,Desember,26950.5,2023-12-01,export_nonmigas
1700,Bengkulu,Tidak ada,2023,Tahunan,246361.3,2023-12-01,export_nonmigas
1800,Lampung,Tidak ada,2022,Januari,332169.7,2022-01-01,export_nonmigas
1800,Lampung,Tidak ada,2022,Februari,330703.6,2022-02-01,export_nonmigas
1800,Lampung,Tidak ada,2022,Maret,585003.5,2022-03-01,export_nonmigas
1800,Lampung,Tidak ada,2022,April,373970.3,2022-04-01,export_nonmigas
1800,Lampung,Tidak ada,2022,Mei,297605.4,2022-05-01,export_nonmigas
1800,Lampung,Tidak ada,2022,Juni,526886.6,2022-06-01,export_nonmigas
1800,Lampung,Tidak ada,2022,Juli,430976.4,2022-07-01,export_nonmigas
1800,Lampung,Tidak ada,2022,Agustus,674525.5,2022-08-01,export_nonmigas
1800,Lampung,Tidak ada,2022,September,548970.7,2022-09-01,export_nonmigas
1800,Lampung,Tidak ada,2022,Oktober,639640.7,2022-10-01,export_nonmigas
1800,Lampung,Tidak ada,2022,November,441187.3,2022-11-01,export_nonmigas
1800,Lampung,Tidak ada,2022,Desember,419460.4,2022-12-01,export_nonmigas
1800,Lampung,Tidak ada,2022,Tahunan,5601100.1,2022-12-01,export_nonmigas
1800,Lampung,Tidak ada,2023,Januari,433807.0,2023-01-01,export_nonmigas
1800,Lampung,Tidak ada,2023,Februari,297504.7,2023-02-01,export_nonmigas
1800,Lampung,Tidak ada,2023,Maret,458037.0,2023-03-01,export_nonmigas
1800,Lampung,Tidak ada,2023,April,316482.6,2023-04-01,export_nonmigas
1800,Lampung,Tidak ada,2023,Mei,288065.3,2023-05-01,export_nonmigas
1800,Lampung,Tidak ada,2023,Juni,392044.2,2023-06-01,export_nonmigas
1800,Lampung,Tidak ada,2023,Juli,428907.5,2023-07-01,export_nonmigas
1800,Lampung,Tidak ada,2023,Agustus,410310.9,2023-08-01,export_nonmigas
1800,Lampung,Tidak ada,2023,September,382723.5,2023-09-01,export_nonmigas
1800,Lampung,Tidak ada,2023,Oktober,437657.8,2023-10-01,export_nonmigas
1800,Lampung,Tidak ada,2023,November,342316.7,2023-11-01,export_nonmigas
1800,Lampung,Tidak ada,2023,Desember,370295.1,2023-12-01,export_nonmigas
1800,Lampung,Tidak ada,2023,Tahunan,4558152.3,2023-12-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2022,Januari,59293.9,2022-01-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2022,Februari,306162.0,2022-02-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2022,Maret,314233.3,2022-03-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2022,April,436398.0,2022-04-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2022,Mei,172725.3,2022-05-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2022,Juni,286925.7,2022-06-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2022,Juli,144029.9,2022-07-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2022,Agustus,259017.1,2022-08-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2022,September,172539.5,2022-09-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2022,Oktober,165840.9,2022-10-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2022,November,128151.7,2022-11-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2022,Desember,189077.1,2022-12-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2022,Tahunan,2634394.3,2022-12-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2023,Januari,62316.2,2023-01-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2023,Februari,112566.2,2023-02-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2023,Maret,137278.7,2023-03-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2023,April,188970.4,2023-04-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2023,Mei,203076.1,2023-05-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2023,Juni,235703.3,2023-06-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2023,Juli,217458.6,2023-07-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2023,Agustus,155925.4,2023-08-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2023,September,159733.6,2023-09-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2023,Oktober,144384.2,2023-10-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2023,November,210280.4,2023-11-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2023,Desember,170643.9,2023-12-01,export_nonmigas
1900,Kepulauan Bangka Belitung,Tidak ada,2023,Tahunan,1998337.0,2023-12-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2022,Januari,1062863.9,2022-01-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2022,Februari,1144383.1,2022-02-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2022,Maret,1290041.8,2022-03-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2022,April,1451687.9,2022-04-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2022,Mei,1312994.0,2022-05-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2022,Juni,1260018.0,2022-06-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2022,Juli,1214284.8,2022-07-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2022,Agustus,1921967.4,2022-08-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2022,September,1243788.2,2022-09-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2022,Oktober,1350822.3,2022-10-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2022,November,1321864.0,2022-11-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2022,Desember,1288686.5,2022-12-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2022,Tahunan,15863401.9,2022-12-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2023,Januari,1242472.2,2023-01-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2023,Februari,1355972.8,2023-02-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2023,Maret,1291923.9,2023-03-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2023,April,1184271.0,2023-04-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2023,Mei,1368306.4,2023-05-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2023,Juni,1204227.2,2023-06-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2023,Juli,1330266.2,2023-07-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2023,Agustus,1262634.9,2023-08-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2023,September,1209654.2,2023-09-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2023,Oktober,1023343.5,2023-10-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2023,November,1161431.5,2023-11-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2023,Desember,1423897.1,2023-12-01,export_nonmigas
2100,Kepulauan Riau,Tidak ada,2023,Tahunan,15058400.9,2023-12-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2022,Januari,1017723.5,2022-01-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2022,Februari,938854.7,2022-02-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2022,Maret,974876.4,2022-03-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2022,April,954432.5,2022-04-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2022,Mei,711659.2,2022-05-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2022,Juni,993447.5,2022-06-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2022,Juli,913877.8,2022-07-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2022,Agustus,1007014.0,2022-08-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2022,September,1017520.1,2022-09-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2022,Oktober,986504.5,2022-10-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2022,November,987266.0,2022-11-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2022,Desember,970675.4,2022-12-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2022,Tahunan,11473851.6,2022-12-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2023,Januari,911514.0,2023-01-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2023,Februari,919855.8,2023-02-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2023,Maret,983601.8,2023-03-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2023,April,663085.6,2023-04-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2023,Mei,958422.3,2023-05-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2023,Juni,856769.0,2023-06-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2023,Juli,894922.2,2023-07-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2023,Agustus,976650.3,2023-08-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2023,September,960828.1,2023-09-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2023,Oktober,1000694.8,2023-10-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2023,November,994567.2,2023-11-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2023,Desember,929575.6,2023-12-01,export_nonmigas
3100,Dki Jakarta,Tidak ada,2023,Tahunan,11050486.6,2023-12-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2022,Januari,3071340.0,2022-01-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2022,Februari,2933399.9,2022-02-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2022,Maret,3501029.7,2022-03-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2022,April,3403823.5,2022-04-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2022,Mei,2631381.6,2022-05-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2022,Juni,3493086.5,2022-06-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2022,Juli,3248047.6,2022-07-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2022,Agustus,3452068.0,2022-08-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2022,September,3330669.2,2022-09-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2022,Oktober,3133519.4,2022-10-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2022,November,3060034.6,2022-11-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2022,Desember,2963874.3,2022-12-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2022,Tahunan,38222274.3,2022-12-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2023,Januari,3030155.9,2023-01-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2023,Februari,2903811.8,2023-02-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2023,Maret,3173190.3,2023-03-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2023,April,2217523.6,2023-04-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2023,Mei,3329760.7,2023-05-01,export_nonmigas
3200,Jawa Barat,Tidak ada,2023,Juni,3072753.5,2023-06-01,export_nonmigas
