province_code,province,area_type,year,period,value
1200,SUMATERA UTARA,Perdesaan,2010,Tahunan,0.59
1200,SUMATERA UTARA,Perkotaan+Perdesaan,2009,Tahunan,0.5
1200,SUMATERA UTARA,Perkotaan+Perdesaan,2010,Tahunan,0.57
1300,SUMATERA BARAT,Perkotaan,2009,Tahunan,0.29
1300,SUMATERA BARAT,Perkotaan,2010,Tahunan,0.27
1300,SUMATERA BARAT,Perdesaan,2009,Tahunan,0.34
1300,SUMATERA BARAT,Perdesaan,2010,Tahunan,0.39
1300,SUMATERA BARAT,Perkotaan+Perdesaan,2009,Tahunan,0.32
1300,SUMATERA BARAT,Perkotaan+Perdesaan,2010,Tahunan,0.35
1400,RIAU,Perkotaan,2009,Tahunan,0.16
1400,RIAU,Perkotaan,2010,Tahunan,0.17
1400,RIAU,Perdesaan,2009,Tahunan,0.33
1400,RIAU,Perdesaan,2010,Tahunan,0.57
1400,RIAU,Perkotaan+Perdesaan,2009,Tahunan,0.25
1400,RIAU,Perkotaan+Perdesaan,2010,Tahunan,0.37
1500,JAMBI,Perkotaan,2009,Tahunan,0.67
1500,JAMBI,Perkotaan,2010,Tahunan,0.42
1500,JAMBI,Perdesaan,2009,Tahunan,0.22
1500,JAMBI,Perdesaan,2010,Tahunan,0.14
1500,JAMBI,Perkotaan+Perdesaan,2009,Tahunan,0.36
1500,JAMBI,Perkotaan+Perdesaan,2010,Tahunan,0.23
1600,SUMATERA SELATAN,Perkotaan,2009,Tahunan,1.16
1600,SUMATERA SELATAN,Perkotaan,2010,Tahunan,0.71
1600,SUMATERA SELATAN,Perdesaan,2009,Tahunan,0.67
1600,SUMATERA SELATAN,Perdesaan,2010,Tahunan,0.71
1600,SUMATERA SELATAN,Perkotaan+Perdesaan,2009,Tahunan,0.86
1600,SUMATERA SELATAN,Perkotaan+Perdesaan,2010,Tahunan,0.71
1700,BENGKULU,Perkotaan,2009,Tahunan,1.06
1700,BENGKULU,Perkotaan,2010,Tahunan,0.93
1700,BENGKULU,Perdesaan,2009,Tahunan,0.62
1700,BENGKULU,Perdesaan,2010,Tahunan,0.56
1700,BENGKULU,Perkotaan+Perdesaan,2009,Tahunan,0.77
1700,BENGKULU,Perkotaan+Perdesaan,2010,Tahunan,0.69
1800,LAMPUNG,Perkotaan,2009,Tahunan,1.25
1800,LAMPUNG,Perkotaan,2010,Tahunan,0.66
1800,LAMPUNG,Perdesaan,2009,Tahunan,1.07
1800,LAMPUNG,Perdesaan,2010,Tahunan,0.75
1800,LAMPUNG,Perkotaan+Perdesaan,2009,Tahunan,1.12
1800,LAMPUNG,Perkotaan+Perdesaan,2010,Tahunan,0.72
1900,KEP. BANGKA BELITUNG,Perkotaan,2009,Tahunan,0.28
1900,KEP. BANGKA BELITUNG,Perkotaan,2010,Tahunan,0.11
1900,KEP. BANGKA BELITUNG,Perdesaan,2009,Tahunan,0.34
1900,KEP. BANGKA BELITUNG,Perdesaan,2010,Tahunan,0.33
1900,KEP. BANGKA BELITUNG,Perkotaan+Perdesaan,2009,Tahunan,0.31
1900,KEP. BANGKA BELITUNG,Perkotaan+Perdesaan,2010,Tahunan,0.23
2100,KEP. RIAU,Perkotaan,2009,Tahunan,1.19
2100,KEP. RIAU,Perkotaan,2010,Tahunan,0.33
