province_code,province,area_type,year,period,value
9500,PAPUA SELATAN,Tidak ada,2024,Desember,1.78
9600,PAPUA TENGAH,Tidak ada,2024,Januari,0.43
9600,PAPUA TENGAH,Tidak ada,2024,Februari,-0.75
9600,PAPUA TENGAH,Tidak ada,2024,Maret,0.25
9600,PAPUA TENGAH,Tidak ada,2024,April,1.46
9600,PAPUA TENGAH,Tidak ada,2024,Mei,2.9
9600,PAPUA TENGAH,Tidak ada,2024,Juni,2.73
9600,PAPUA TENGAH,Tidak ada,2024,Juli,2.85
9600,PAPUA TENGAH,Tidak ada,2024,Agustus,2.6
9600,PAPUA TENGAH,Tidak ada,2024,September,2.16
9600,PAPUA TENGAH,Tidak ada,2024,Oktober,2.65
9600,PAPUA TENGAH,Tidak ada,2024,November,3.03
